date,closing,volume,opening,highest,lowest,daily_movement,year,month
2017-07-05,65.418,84991500,69.44,69.448,65.266,-4.021999999999991,2017,7
2017-07-03,70.524,31527005,74.048,74.27,70.3,-3.524000000000001,2017,7
2017-06-30,72.322,29115230,72.742,73.3535,71.9237,-0.4200000000000017,2017,6
2017-06-29,72.15,41012315,74.122,74.2,70.82,-1.9719999999999942,2017,6
2017-06-28,74.248,31451615,73.336,74.348,72.504,0.9120000000000061,2017,6
2017-06-27,72.474,34887470,75.28,75.28,72.404,-2.8059999999999974,2017,6
2017-06-26,75.498,32984270,77.338,77.39,74.62,-1.8399999999999892,2017,6
2017-06-23,76.69,32125900,76.49,77.398,75.869,0.20000000000000284,2017,6
2017-06-22,76.522,37552030,75.598,77.0,74.714,0.9240000000000066,2017,6
2017-06-21,75.28,24583850,74.87,75.398,73.604,0.4099999999999966,2017,6
2017-06-20,74.448,37095550,75.334,75.776,73.946,-0.8860000000000099,2017,6
2017-06-19,73.96,32167170,75.0,75.34,73.56,-1.0400000000000063,2017,6
2017-06-16,74.28,31737250,75.595,75.602,74.02,-1.3149999999999977,2017,6
2017-06-15,75.068,52063250,74.5,75.092,73.298,0.5679999999999978,2017,6
2017-06-14,76.132,63892400,76.217,76.85,75.262,-0.08499999999999375,2017,6
2017-06-13,75.19,58866850,73.524,75.2,73.322,1.6659999999999968,2017,6
2017-06-12,71.802,52539300,71.598,72.9,70.124,0.20400000000000773,2017,6
2017-06-09,71.464,86250300,74.884,75.374,70.96,-3.4200000000000017,2017,6
2017-06-08,74.0,45143385,72.75,74.38,72.044,1.25,2017,6
2017-06-07,71.93,46743460,71.268,72.1,71.028,0.6620000000000061,2017,6
2017-06-06,70.57,55159600,68.94,71.8986,67.994,1.6299999999999955,2017,6
2017-06-05,69.464,33845870,67.7,69.688,66.842,1.7639999999999958,2017,6
2017-06-02,67.97,27919760,67.954,68.576,67.186,0.016000000000005343,2017,6
2017-06-01,68.074,38008820,68.8,68.976,67.458,-0.7259999999999991,2017,6
2017-05-31,68.202,49687780,67.538,68.578,67.032,0.6640000000000015,2017,5
2017-05-30,67.02,38857680,65.2,67.256,65.152,1.8199999999999932,2017,5
2017-05-26,65.028,38965045,63.456,65.098,63.262,1.5720000000000027,2017,5
2017-05-25,63.366,25002160,62.204,63.394,61.562,1.161999999999999,2017,5
2017-05-24,62.044,25175960,61.302,62.2,61.08,0.7419999999999973,2017,5
2017-05-23,60.772,21571335,62.092,62.146,60.696,-1.3200000000000003,2017,5
2017-05-22,62.07,21621525,62.56,62.874,61.36,-0.490000000000002,2017,5
2017-05-19,62.166,23272900,63.1,63.3,62.04,-0.9340000000000046,2017,5
2017-05-18,62.612,28045765,61.4,62.788,61.062,1.2120000000000033,2017,5
2017-05-17,61.222,33478285,62.878,62.926,61.1,-1.6559999999999988,2017,5
2017-05-16,63.402,20705330,63.518,64.012,63.028,-0.11599999999999966,2017,5
2017-05-15,63.176,38034270,63.676,64.04,62.506,-0.5,2017,5
2017-05-12,64.962,20593065,65.096,65.4,64.306,-0.13400000000000034,2017,5
2017-05-11,64.62,23735860,64.68,65.2,63.92,-0.060000000000002274,2017,5
2017-05-10,65.044,28672620,64.312,65.1,63.624,0.7319999999999993,2017,5
2017-05-09,64.252,48316870,61.876,64.398,61.82,2.3759999999999977,2017,5
2017-05-08,61.438,35014535,62.18,62.758,61.164,-0.7419999999999973,2017,5
2017-05-05,61.67,40587245,59.6,61.71,59.36,2.0700000000000003,2017,5
2017-05-04,59.092,70679950,61.487,61.554,58.152,-2.395000000000003,2017,5
2017-05-03,62.204,34396295,63.534,64.306,62.09,-1.3299999999999983,2017,5
2017-05-02,63.778,26582755,64.8,65.532,63.312,-1.0219999999999985,2017,5
2017-05-01,64.566,44099440,62.976,65.45,62.962,1.5900000000000034,2017,5
2017-04-28,62.814,22483295,61.966,62.96,61.6,0.847999999999999,2017,4
2017-04-27,61.726,17313315,62.338,62.618,61.5,-0.6120000000000019,2017,4
2017-04-26,62.034,23415655,62.474,62.9,61.8,-0.4399999999999977,2017,4
2017-04-25,62.758,33670810,61.6,62.796,61.172,1.1580000000000013,2017,4
2017-04-24,61.606,25388855,61.844,62.11,61.2043,-0.23799999999999955,2017,4
2017-04-21,61.12,22509790,60.4,61.28,60.084,0.7199999999999989,2017,4
2017-04-20,60.502,30729805,61.302,61.83,60.046,-0.7999999999999972,2017,4
2017-04-19,61.104,19455725,60.492,61.324,60.422,0.6120000000000019,2017,4
2017-04-18,60.05,15171125,59.94,60.168,59.58,0.10999999999999943,2017,4
2017-04-17,60.288,20640335,60.54,60.8,59.736,-0.25200000000000244,2017,4
2017-04-13,60.8,46378410,59.34,61.478,59.06,1.4599999999999937,2017,4
2017-04-12,59.368,30218240,61.268,61.6896,59.264,-1.8999999999999986,2017,4
2017-04-11,61.742,28590265,62.676,62.694,61.1,-0.9340000000000046,2017,4
2017-04-10,62.478,38268115,61.83,62.746,61.742,0.6480000000000032,2017,4
2017-04-07,60.508,22833160,59.5,60.538,59.43,1.0080000000000027,2017,4
2017-04-06,59.74,27588655,59.376,60.388,58.82,0.3640000000000043,2017,4
2017-04-05,59.0,39292825,60.408,60.976,58.84,-1.4080000000000013,2017,4
2017-04-04,60.74,50541150,59.378,60.962,58.906,1.3620000000000019,2017,4
2017-04-03,59.704,69324250,57.38,59.8,56.916,2.323999999999998,2017,4
2017-03-31,55.66,16468490,55.746,55.936,55.2639,-0.08600000000000563,2017,3
2017-03-30,55.584,20707185,55.608,56.4,55.442,-0.023999999999993804,2017,3
2017-03-29,55.476,18362630,55.668,55.92,55.108,-0.19200000000000017,2017,3
2017-03-28,55.49,39893325,55.404,56.136,55.0,0.08599999999999852,2017,3
2017-03-27,54.044,31106805,52.12,54.114,51.95,1.9239999999999995,2017,3
2017-03-24,52.632,28188340,51.14,52.778,51.002,1.4919999999999973,2017,3
2017-03-23,50.956,16549220,51.078,51.5344,50.66,-0.12199999999999989,2017,3
2017-03-22,51.002,20283675,50.312,51.014,50.102,0.6900000000000048,2017,3
2017-03-21,50.136,34507775,52.566,52.96,50.048,-2.4299999999999997,2017,3
2017-03-20,52.384,18008080,52.12,52.91,51.7642,0.2640000000000029,2017,3
2017-03-17,52.3,32455090,52.8,53.066,52.24,-0.5,2017,3
2017-03-16,52.41,35635900,52.48,53.15,51.812,-0.07000000000000028,2017,3
2017-03-15,51.146,26166825,51.4,52.2,50.854,-0.2539999999999978,2017,3
2017-03-14,51.6,37908595,49.222,51.624,49.204,2.378,2017,3
2017-03-13,49.234,15056400,48.964,49.37,48.5562,0.2700000000000031,2017,3
2017-03-10,48.738,15313925,49.242,49.3,48.6,-0.5039999999999978,2017,3
2017-03-09,48.98,19382470,49.526,49.732,48.6,-0.5460000000000065,2017,3
2017-03-08,49.374,18633730,49.4,50.014,49.064,-0.02599999999999625,2017,3
2017-03-07,49.718,17262935,50.384,50.778,49.664,-0.6659999999999968,2017,3
2017-03-06,50.242,16768005,49.582,50.34,49.502,0.6599999999999966,2017,3
2017-03-03,50.314,14627405,50.148,50.38,49.8,0.16599999999999682,2017,3
2017-03-02,50.096,16728755,49.942,50.656,49.654,0.15399999999999636,2017,3
2017-03-01,50.004,24024815,50.836,50.97,49.822,-0.8320000000000007,2017,3
2017-02-28,49.998,30369450,48.838,50.2,48.78,1.1599999999999966,2017,2
2017-02-27,49.246,57250800,49.634,49.672,48.402,-0.3879999999999981,2017,2
2017-02-24,51.4,40834345,50.532,51.65,50.04,0.8680000000000021,2017,2
2017-02-23,51.198,74385450,52.8,52.932,51.112,-1.6019999999999968,2017,2
2017-02-22,54.702,42689055,56.062,56.69,54.52,-1.3599999999999994,2017,2
2017-02-21,55.478,28237875,55.09,56.28,54.802,0.3879999999999981,2017,2
2017-02-17,54.446,31257345,53.16,54.578,52.83,1.2860000000000014,2017,2
2017-02-16,53.79,35319300,55.52,56.0,53.7,-1.730000000000004,2017,2
2017-02-15,55.952,24719395,56.0,56.448,55.288,-0.04800000000000182,2017,2
2017-02-14,56.196,36707250,55.806,57.478,55.722,0.39000000000000057,2017,2
2017-02-13,56.12,35115360,54.148,56.158,54.102,1.9719999999999942,2017,2
2017-02-10,53.846,18091680,53.958,54.19,53.222,-0.11200000000000188,2017,2
2017-02-09,53.84,39063000,53.25,54.236,53.23,0.5900000000000034,2017,2
2017-02-08,52.416,19562140,51.47,52.672,51.24,0.945999999999998,2017,2
2017-02-07,51.496,21220315,51.638,52.0,51.284,-0.1419999999999959,2017,2
2017-02-06,51.554,17788000,50.2,51.564,50.126,1.3539999999999992,2017,2
2017-02-03,50.266,10926150,50.382,50.4358,49.936,-0.11599999999999966,2017,2
2017-02-02,50.31,12493995,49.668,50.484,49.542,0.642000000000003,2017,2
2017-02-01,49.848,19765525,50.61,50.64,49.81,-0.7620000000000005,2017,2
2017-01-31,50.386,20560065,49.848,51.178,49.54,0.5380000000000038,2017,1
2017-01-30,50.126,18993190,50.506,51.058,49.42,-0.38000000000000256,2017,1
2017-01-27,50.59,15808870,50.276,50.6,49.704,0.31400000000000006,2017,1
2017-01-26,50.502,15718585,50.858,51.148,50.15,-0.35599999999999454,2017,1
2017-01-25,50.894,25726505,51.462,51.692,50.36,-0.568000000000005,2017,1
2017-01-24,50.922,24790720,50.0,50.96,49.93,0.921999999999997,2017,1
2017-01-23,49.784,31310485,49.17,50.178,49.1,0.6139999999999972,2017,1
2017-01-20,48.946,20998600,49.092,49.2,48.602,-0.1460000000000008,2017,1
2017-01-19,48.752,38586220,49.45,49.736,48.15,-0.6980000000000004,2017,1
2017-01-18,47.672,18836360,47.33,47.942,47.116,0.34199999999999875,2017,1
2017-01-17,47.116,23073655,47.34,47.992,46.874,-0.22400000000000375,2017,1
2017-01-13,47.55,30428050,46.0,47.57,45.918,1.5499999999999972,2017,1
2017-01-12,45.918,18937735,45.812,46.14,45.116,0.10600000000000165,2017,1
2017-01-11,45.946,18249550,45.814,45.996,45.336,0.1319999999999979,2017,1
2017-01-10,45.974,18294905,46.4,46.4,45.378,-0.42600000000000193,2017,1
2017-01-09,46.256,19863580,45.794,46.384,45.6,0.4620000000000033,2017,1
2017-01-06,45.802,27620765,45.386,46.062,45.09,0.4159999999999968,2017,1
2017-01-05,45.35,29544635,45.284,45.496,44.39,0.0660000000000025,2017,1
2017-01-04,45.398,56022800,42.95,45.6,42.862,2.4480000000000004,2017,1
2017-01-03,43.398,29507470,42.972,44.066,42.192,0.42600000000000193,2017,1
2016-12-30,42.738,23206440,43.26,43.5,42.336,-0.5219999999999985,2016,12
2016-12-29,42.936,20215430,43.712,43.84,42.8245,-0.7760000000000034,2016,12
2016-12-28,43.948,18892720,44.306,44.76,43.44,-0.357999999999997,2016,12
2016-12-27,43.906,29566675,42.976,44.45,42.884,0.9299999999999997,2016,12
2016-12-23,42.668,23341315,41.6,42.69,41.542,1.0679999999999978,2016,12
2016-12-22,41.69,15542135,41.644,41.998,41.3,0.045999999999999375,2016,12
2016-12-21,41.54,26030715,41.69,42.446,41.482,-0.14999999999999858,2016,12
2016-12-20,41.758,23421345,40.61,41.8,40.5,1.1480000000000032,2016,12
2016-12-19,40.546,17434685,40.498,40.89,39.968,0.04800000000000182,2016,12
2016-12-16,40.498,18977220,39.616,40.518,39.52,0.8819999999999979,2016,12
2016-12-15,39.516,16093265,39.682,40.148,39.478,-0.16600000000000392,2016,12
2016-12-14,39.738,20736570,39.748,40.6,39.352,-0.00999999999999801,2016,12
2016-12-13,39.63,34096610,38.636,40.256,38.6,0.9939999999999998,2016,12
2016-12-12,38.486,12182140,38.56,38.884,38.208,-0.07400000000000517,2016,12
2016-12-09,38.436,13604685,38.174,38.7672,38.162,0.26200000000000045,2016,12
2016-12-08,38.458,15968420,38.41,38.5,37.908,0.04800000000000182,2016,12
2016-12-07,38.63,27285355,37.23,38.68,37.0,1.4000000000000057,2016,12
2016-12-06,37.17,16946825,37.104,37.316,36.5365,0.0660000000000025,2016,12
2016-12-05,37.36,20347400,36.502,37.778,36.502,0.857999999999997,2016,12
2016-12-02,36.294,20201005,36.576,36.976,36.0,-0.2820000000000036,2016,12
2016-12-01,36.376,25595525,37.65,37.706,36.2,-1.274000000000001,2016,12
2016-11-30,37.88,17724455,38.2,38.378,37.5,-0.3200000000000003,2016,11
2016-11-29,37.914,22176560,39.112,39.346,37.9,-1.1980000000000004,2016,11
2016-11-28,39.224,22605410,39.096,39.87,38.91,0.1280000000000001,2016,11
2016-11-25,39.33,11830490,38.728,39.4474,38.728,0.6019999999999968,2016,11
2016-11-23,38.628,24451425,38.122,39.1288,37.8,0.5060000000000002,2016,11
2016-11-22,38.234,28006190,37.168,38.294,36.742,1.0660000000000025,2016,11
2016-11-21,36.904,21779360,37.008,37.778,36.882,-0.1039999999999992,2016,11
2016-11-18,37.004,26032365,38.13,38.6,37.0,-1.1260000000000048,2016,11
2016-11-17,37.732,24404845,36.698,37.898,36.422,1.033999999999999,2016,11
2016-11-16,36.786,17163340,36.53,36.946,36.242,0.2560000000000002,2016,11
2016-11-15,36.754,19498715,36.556,37.286,36.41,0.1980000000000004,2016,11
2016-11-14,36.29,32739565,37.6,37.65,35.638,-1.3100000000000023,2016,11
2016-11-11,37.712,19935455,36.848,37.776,36.6,0.8640000000000043,2016,11
2016-11-10,37.07,33731450,38.21,38.322,36.084,-1.1400000000000006,2016,11
2016-11-09,38.012,40832235,37.375,38.4,36.79,0.6370000000000005,2016,11
2016-11-08,38.988,16264635,38.758,39.498,38.252,0.22999999999999687,2016,11
2016-11-07,38.642,19288410,38.718,38.858,38.01,-0.07600000000000051,2016,11
2016-11-04,38.112,25719575,37.8,38.692,37.192,0.3120000000000047,2016,11
2016-11-03,37.484,13222750,37.8,38.294,37.408,-0.3159999999999954,2016,11
2016-11-02,37.604,21211250,38.01,38.539,37.501,-0.4059999999999988,2016,11
2016-11-01,38.158,35118370,39.608,39.7,37.621,-1.4499999999999957,2016,11
2016-10-31,39.546,23456600,40.498,40.498,39.162,-0.9519999999999982,2016,10
2016-10-28,39.994,21367280,40.8,41.064,39.966,-0.8059999999999974,2016,10
2016-10-27,40.802,65354950,42.268,42.74,40.33,-1.466000000000001,2016,10
2016-10-26,40.448,26734465,40.2,40.638,40.02,0.24799999999999756,2016,10
2016-10-25,40.468,12210590,40.58,40.938,40.24,-0.11199999999999477,2016,10
2016-10-24,40.552,13736720,40.2,40.789,40.05,0.35199999999999676,2016,10
2016-10-21,40.018,14684540,39.72,40.314,39.482,0.2980000000000018,2016,10
2016-10-20,39.82,25347050,40.424,40.6,39.41,-0.6039999999999992,2016,10
2016-10-19,40.712,34830925,39.948,41.332,39.612,0.7640000000000029,2016,10
2016-10-18,39.82,28380230,39.198,39.894,38.652,0.6219999999999999,2016,10
2016-10-17,38.792,22591655,39.41,39.678,38.4,-0.617999999999995,2016,10
2016-10-14,39.302,21327355,40.132,40.286,39.26,-0.8299999999999983,2016,10
2016-10-13,40.048,12475700,40.1,40.179,39.41,-0.0519999999999996,2016,10
2016-10-12,40.302,9845495,40.19,40.776,40.084,0.11200000000000188,2016,10
2016-10-11,40.02,11633770,40.37,40.44,39.662,-0.3499999999999943,2016,10
2016-10-10,40.19,16556700,40.27,40.828,39.932,-0.0800000000000054,2016,10
2016-10-07,39.322,17447400,40.2,40.264,39.16,-0.8780000000000001,2016,10
2016-10-06,40.2,23489685,40.492,40.842,40.042,-0.2919999999999945,2016,10
2016-10-05,41.692,9362280,42.448,42.63,41.624,-0.7560000000000002,2016,10
2016-10-04,42.282,17689765,42.62,42.664,41.764,-0.33800000000000097,2016,10
2016-10-03,42.74,29946710,42.46,43.1338,41.65,0.28000000000000114,2016,10
2016-09-30,40.806,12908650,40.442,40.996,39.91,0.3639999999999972,2016,9
2016-09-29,40.14,13570200,41.12,41.466,40.116,-0.9799999999999969,2016,9
2016-09-28,41.254,10396620,41.502,41.65,41.052,-0.24800000000000466,2016,9
2016-09-27,41.162,16839535,41.93,41.9964,40.9219,-0.7680000000000007,2016,9
2016-09-26,41.798,11966865,41.3,42.2,41.3,0.49800000000000466,2016,9
2016-09-23,41.49,14520625,41.198,42.036,41.134,0.2920000000000016,2016,9
2016-09-22,41.286,11908000,41.28,41.456,40.6,0.006000000000000227,2016,9
2016-09-21,41.044,13156425,41.274,41.4,40.312,-0.23000000000000398,2016,9
2016-09-20,40.928,12042780,41.37,41.55,40.782,-0.44200000000000017,2016,9
2016-09-19,41.268,11491590,41.4,41.886,41.0,-0.1319999999999979,2016,9
2016-09-16,41.08,15521330,40.084,41.14,39.8,0.9959999999999951,2016,9
2016-09-15,40.084,15414710,39.298,40.5039,39.28,0.7860000000000014,2016,9
2016-09-14,39.282,11280715,39.15,39.585,38.9712,0.1319999999999979,2016,9
2016-09-13,39.21,17915700,39.412,39.698,38.69,-0.20199999999999818,2016,9
2016-09-12,39.66,18570245,39.0,40.2738,38.82,0.6599999999999966,2016,9
2016-09-09,38.894,18768670,39.818,39.984,38.74,-0.9239999999999995,2016,9
2016-09-08,39.472,16861465,39.91,39.978,39.272,-0.4379999999999953,2016,9
2016-09-07,40.342,18189590,41.1,41.2994,40.142,-0.7580000000000027,2016,9
2016-09-06,40.566,21930965,39.804,40.65,39.8,0.7620000000000005,2016,9
2016-09-02,39.556,29850770,40.466,40.64,39.24,-0.9100000000000037,2016,9
2016-09-01,40.154,39662220,41.802,42.22,40.1,-1.6479999999999961,2016,9
2016-08-31,42.402,16374270,42.086,42.52,41.73,0.3160000000000025,2016,8
2016-08-30,42.268,15821110,43.222,43.222,42.104,-0.9540000000000006,2016,8
2016-08-29,43.04,16306905,44.03,44.08,43.0,-0.990000000000002,2016,8
2016-08-26,43.998,11190435,44.428,44.571,43.764,-0.4299999999999997,2016,8
2016-08-25,44.192,8801060,44.622,44.76,44.154,-0.4299999999999997,2016,8
2016-08-24,44.524,12834735,45.41,45.43,44.444,-0.8859999999999957,2016,8
2016-08-23,44.968,23738725,44.864,45.698,44.56,0.10400000000000631,2016,8
2016-08-22,44.586,10308460,44.834,45.022,44.536,-0.24800000000000466,2016,8
2016-08-19,45.0,8293080,44.708,45.0338,44.506,0.2920000000000016,2016,8
2016-08-18,44.702,8496500,44.764,45.132,44.458,-0.06200000000000472,2016,8
2016-08-17,44.648,8932040,44.866,44.966,44.56,-0.21799999999999642,2016,8
2016-08-16,44.722,11255575,45.098,45.438,44.682,-0.37599999999999767,2016,8
2016-08-15,45.118,10089820,45.204,45.9,44.986,-0.08599999999999852,2016,8
2016-08-12,45.122,9059250,45.082,45.33,44.808,0.03999999999999915,2016,8
2016-08-11,44.982,9384795,45.234,45.514,44.682,-0.25200000000000244,2016,8
2016-08-10,45.13,11682480,45.648,45.974,44.924,-0.5180000000000007,2016,8
2016-08-09,45.816,10998830,45.364,46.3075,45.33,0.4520000000000053,2016,8
2016-08-08,45.232,11297325,45.6,45.92,45.218,-0.3680000000000021,2016,8
2016-08-05,46.006,15951710,46.0,46.4,45.48,0.006000000000000227,2016,8
2016-08-04,46.122,20710775,45.138,46.172,44.41,0.9840000000000018,2016,8
2016-08-03,45.158,19043735,45.474,45.9398,44.842,-0.3159999999999954,2016,8
2016-08-02,45.44,19643530,45.874,45.974,44.28,-0.4340000000000046,2016,8
2016-08-01,46.002,20070240,47.1,47.326,45.876,-1.097999999999999,2016,8
2016-07-29,46.958,15307870,46.14,47.056,46.048,0.8179999999999978,2016,7
2016-07-28,46.122,12077310,45.59,46.152,45.32,0.5319999999999965,2016,7
2016-07-27,45.698,14435140,45.868,46.672,45.384,-0.1700000000000017,2016,7
2016-07-26,45.902,17136255,45.538,46.0,45.06,0.3640000000000043,2016,7
2016-07-25,46.002,22397415,44.454,46.278,44.2743,1.5480000000000018,2016,7
2016-07-22,44.454,12852310,44.398,44.9,43.776,0.055999999999997385,2016,7
2016-07-21,44.1,22128780,45.2,45.5694,43.82,-1.1000000000000014,2016,7
2016-07-20,45.672,12780595,45.294,45.96,45.0,0.3780000000000001,2016,7
2016-07-19,45.052,15237675,45.0,45.82,44.95,0.0519999999999996,2016,7
2016-07-18,45.25,16972940,43.928,45.418,43.66,1.3220000000000027,2016,7
2016-07-15,44.08,11154105,44.504,44.55,43.928,-0.4239999999999995,2016,7
2016-07-14,44.306,13289495,44.624,44.988,44.21,-0.31800000000000495,2016,7
2016-07-13,44.506,17703495,45.1,45.118,44.058,-0.5940000000000012,2016,7
2016-07-12,44.93,22869375,44.82,45.5,44.644,0.10999999999999943,2016,7
2016-07-11,44.956,26845330,43.992,45.356,43.902,0.9640000000000057,2016,7
2016-07-08,43.356,20335655,43.56,43.962,42.9,-0.20400000000000063,2016,7
2016-07-07,43.188,18016925,42.62,43.624,42.602,0.568000000000005,2016,7
2016-07-06,42.888,24551425,42.0,43.046,41.8,0.8879999999999981,2016,7
2016-07-05,42.796,25849160,41.946,42.9088,41.6,0.8500000000000014,2016,7
2016-07-01,43.3,26980150,41.228,43.648,41.2,2.0719999999999956,2016,7
2016-06-30,42.456,23972200,42.594,42.7,41.804,-0.13799999999999812,2016,6
2016-06-29,42.038,29935600,41.026,42.356,40.6,1.0119999999999933,2016,6
2016-06-28,40.358,30794980,40.378,40.81,39.882,-0.020000000000003126,2016,6
2016-06-27,39.71,36059115,38.172,39.762,37.574,1.5380000000000038,2016,6
2016-06-24,38.63,34944745,38.01,39.024,37.946,0.6200000000000045,2016,6
2016-06-23,39.28,50490950,39.138,39.51,38.426,0.142000000000003,2016,6
2016-06-22,39.332,118530500,39.894,41.19,39.15,-0.5619999999999976,2016,6
2016-06-21,43.922,14278095,44.136,44.5138,43.762,-0.21400000000000574,2016,6
2016-06-20,43.94,17748840,43.9,44.75,43.646,0.03999999999999915,2016,6
2016-06-17,43.094,15538670,43.562,43.998,42.9,-0.4679999999999964,2016,6
2016-06-16,43.586,12193460,43.484,43.608,42.7,0.10199999999999676,2016,6
2016-06-15,43.54,14525010,43.39,44.38,43.026,0.14999999999999858,2016,6
2016-06-14,42.992,17879110,43.776,44.44,42.506,-0.784000000000006,2016,6
2016-06-13,43.574,20939165,43.9,45.154,43.532,-0.3260000000000005,2016,6
2016-06-10,43.758,29972740,45.478,45.594,43.6843,-1.7199999999999989,2016,6
2016-06-09,45.872,22271110,46.996,47.066,45.412,-1.1240000000000023,2016,6
2016-06-08,47.104,29825550,46.76,48.169,46.521,0.3440000000000012,2016,6
2016-06-07,46.468,30970770,44.448,46.888,44.304,2.020000000000003,2016,6
2016-06-06,44.136,11213170,43.6,44.18,43.09,0.5360000000000014,2016,6
2016-06-03,43.798,11130550,44.0,44.388,43.602,-0.20199999999999818,2016,6
2016-06-02,43.792,10086395,43.918,43.9818,43.422,-0.12599999999999767,2016,6
2016-06-01,43.912,14911350,44.296,44.48,43.378,-0.38400000000000034,2016,6
2016-05-31,44.646,13933410,44.608,44.9499,44.3,0.03800000000000381,2016,5
2016-05-27,44.608,18228960,44.998,45.186,44.15,-0.39000000000000057,2016,5
2016-05-26,45.024,20332560,44.1,45.052,43.81,0.9239999999999995,2016,5
2016-05-25,43.916,15656395,43.582,44.272,43.302,0.3339999999999961,2016,5
2016-05-24,43.582,15046635,43.32,43.748,43.036,0.26200000000000045,2016,5
2016-05-23,43.244,25483755,43.974,44.52,43.172,-0.7299999999999969,2016,5
2016-05-20,44.056,44982730,43.398,44.11,43.27,0.6579999999999941,2016,5
2016-05-19,43.042,34089610,42.724,43.358,41.46,0.31800000000000495,2016,5
2016-05-18,42.234,27763460,41.83,43.062,41.55,0.40400000000000347,2016,5
2016-05-17,40.932,14210140,41.81,41.964,40.804,-0.8780000000000001,2016,5
2016-05-16,41.658,14728770,41.63,42.63,41.584,0.027999999999998693,2016,5
2016-05-13,41.522,14103080,41.556,42.24,41.34,-0.03399999999999892,2016,5
2016-05-12,41.456,18250375,42.288,42.334,40.7314,-0.8319999999999936,2016,5
2016-05-11,41.792,25798200,41.518,43.096,41.21,0.2740000000000009,2016,5
2016-05-10,41.738,20340265,41.51,41.894,41.0,0.22800000000000153,2016,5
2016-05-09,41.784,23864960,43.144,43.23,41.36,-1.3599999999999994,2016,5
2016-05-06,42.986,28418375,42.174,43.274,41.622,0.8119999999999976,2016,5
2016-05-05,42.306,56241700,45.692,45.728,41.958,-3.386000000000003,2016,5
2016-05-04,44.512,42750020,46.058,46.892,44.08,-1.5459999999999994,2016,5
2016-05-03,46.464,21481625,47.472,47.782,46.324,-1.0080000000000027,2016,5
2016-05-02,48.36,19194790,48.3,48.638,46.964,0.060000000000002274,2016,5
2016-04-29,48.152,27025820,49.628,49.686,47.562,-1.475999999999999,2016,4
2016-04-28,49.542,12577975,49.97,50.686,49.488,-0.42799999999999727,2016,4
2016-04-27,50.294,15990525,50.55,51.0,49.88,-0.2560000000000002,2016,4
2016-04-26,50.748,16088895,50.41,51.146,49.878,0.33800000000000097,2016,4
2016-04-25,50.364,18325440,50.602,51.476,50.152,-0.23799999999999955,2016,4
2016-04-22,50.75,18915630,49.778,50.8,49.142,0.9720000000000013,2016,4
2016-04-21,49.658,13885395,49.798,50.18,49.382,-0.14000000000000057,2016,4
2016-04-20,49.994,25961715,49.252,50.732,48.3,0.7419999999999973,2016,4
2016-04-19,49.474,31756800,50.624,50.874,48.2502,-1.1500000000000057,2016,4
2016-04-18,50.776,21316230,50.446,51.662,50.332,0.3300000000000054,2016,4
2016-04-15,50.902,18742965,50.262,50.92,49.824,0.6400000000000006,2016,4
2016-04-14,50.372,20646290,50.6,51.3678,50.21,-0.22800000000000153,2016,4
2016-04-13,50.906,24607770,49.702,51.1,49.466,1.2040000000000006,2016,4
2016-04-12,49.564,28776755,49.9,50.36,48.726,-0.3359999999999985,2016,4
2016-04-11,49.984,45782020,50.2,51.798,49.06,-0.21600000000000108,2016,4
2016-04-08,50.014,36763535,52.1,52.164,49.604,-2.0859999999999985,2016,4
2016-04-07,51.44,44227835,53.29,53.868,50.902,-1.8500000000000014,2016,4
2016-04-06,53.084,58478800,50.794,53.548,50.69,2.2900000000000063,2016,4
2016-04-05,51.094,49657350,48.1,51.312,48.0,2.9939999999999998,2016,4
2016-04-04,49.398,66905800,49.824,50.424,48.728,-0.4259999999999948,2016,4
2016-04-01,47.518,79899550,48.965,49.58,46.65,-1.4470000000000027,2016,4
2016-03-31,45.954,39878190,45.868,47.484,45.002,0.08599999999999852,2016,3
2016-03-30,45.378,20128350,47.018,47.1,45.3,-1.6400000000000006,2016,3
2016-03-29,46.026,20030185,45.978,46.476,45.066,0.04800000000000182,2016,3
2016-03-28,46.052,19392995,46.322,46.962,45.0,-0.2700000000000031,2016,3
2016-03-24,45.55,24783020,43.156,45.7775,43.0,2.3939999999999984,2016,3
2016-03-23,44.516,24681015,46.474,46.946,44.406,-1.9579999999999984,2016,3
2016-03-22,46.848,21515260,47.442,47.798,46.5116,-0.5940000000000012,2016,3
2016-03-21,47.664,26445070,47.068,47.976,47.0,0.5960000000000036,2016,3
2016-03-18,46.548,23523805,45.82,46.896,45.612,0.7280000000000015,2016,3
2016-03-17,45.276,18845415,44.294,45.7,44.0,0.9820000000000064,2016,3
2016-03-16,44.386,17559365,43.6,44.516,43.404,0.7860000000000014,2016,3
2016-03-15,43.668,15666150,42.854,43.794,42.3,0.8140000000000001,2016,3
2016-03-14,43.03,20311520,42.53,43.344,42.128,0.5,2016,3
2016-03-11,41.5,16695740,41.586,41.884,41.066,-0.08599999999999852,2016,3
2016-03-10,41.036,25958010,42.0,42.658,40.1342,-0.9639999999999986,2016,3
2016-03-09,41.744,16037985,40.904,41.8745,40.558,0.8399999999999963,2016,3
2016-03-08,40.52,20877490,40.7,41.5,40.44,-0.17999999999999972,2016,3
2016-03-07,41.058,26655485,39.536,41.94,39.48,1.5219999999999985,2016,3
